2000-01-03T17:56:49.401	-0.94		-1.17		-0.89		1.74488		-0.0738308   	0.515248   	-0.92766   	1.06371   	
2000-01-03T17:56:49.734	-0.94		-1.17		-0.89		1.74488		-0.0738308   	0.515248   	-0.92766   	1.06371   	
2000-01-03T17:56:50.068	-0.94		-1.17		-0.89		1.74488		-0.0738308   	0.515248   	-0.92766   	1.06371   	
2000-01-03T17:56:50.401	-0.94		-1.17		-0.89		1.74488		-0.0738308   	0.515248   	-0.92766   	1.06371   	
2000-01-03T17:56:50.734	-0.94		-1.16		-0.89		1.73819		-0.0736424   	0.516249   	-0.928311   	1.06475   	
2000-01-03T17:56:51.068	-0.94		-1.16		-0.89		1.73819		-0.0736424   	0.516249   	-0.928311   	1.06475   	
2000-01-03T17:56:51.401	-0.94		-1.16		-0.89		1.73819		-0.0736424   	0.516249   	-0.928311   	1.06475   	
2000-01-03T17:56:51.734	-0.94		-1.16		-0.89		1.73819		-0.0736424   	0.516249   	-0.928311   	1.06475   	
2000-01-03T17:56:52.068	-0.94		-1.15		-0.89		1.73153		-0.0739061   	0.517312   	-0.92832   	1.06529   	
2000-01-03T17:56:52.401	-0.94		-1.15		-0.89		1.73153		-0.0739061   	0.517312   	-0.92832   	1.06529   	
2000-01-03T17:56:52.734	-0.94		-1.15		-0.89		1.73153		-0.0739061   	0.517312   	-0.92832   	1.06529   	
2000-01-03T17:56:53.068	-0.94		-1.15		-0.89		1.73153		-0.0739061   	0.517312   	-0.92832   	1.06529   	
2000-01-03T17:56:53.401	-0.94		-1.14		-0.89		1.72491		-0.0746027   	0.518252   	-0.92781   	1.06536   	
2000-01-03T17:56:53.734	-0.94		-1.14		-0.89		1.72491		-0.0746027   	0.518252   	-0.92781   	1.06536   	
2000-01-03T17:56:54.068	-0.94		-1.14		-0.89		1.72491		-0.0746027   	0.518252   	-0.92781   	1.06536   	
2000-01-03T17:56:54.401	-0.94		-1.14		-0.89		1.72491		-0.0746027   	0.518252   	-0.92781   	1.06536   	
2000-01-03T17:56:54.734	-0.94		-1.13		-0.89		1.71831		-0.075111   	0.519773   	-0.928251   	1.06652   	
2000-01-03T17:56:55.068	-0.94		-1.13		-0.89		1.71831		-0.075111   	0.519773   	-0.928251   	1.06652   	
2000-01-03T17:56:55.401	-0.94		-1.13		-0.89		1.71831		-0.075111   	0.519773   	-0.928251   	1.06652   	
2000-01-03T17:56:55.734	-0.94		-1.13		-0.89		1.71831		-0.075111   	0.519773   	-0.928251   	1.06652   	
2000-01-03T17:56:56.068	-0.94		-1.13		-0.89		1.71831		-0.075111   	0.519773   	-0.928251   	1.06652   	
2000-01-03T17:56:56.401	-0.94		-1.12		-0.89		1.71175		-0.0747168   	0.520741   	-0.927569   	1.06637   	
2000-01-03T17:56:56.734	-0.94		-1.12		-0.89		1.71175		-0.0747168   	0.520741   	-0.927569   	1.06637   	
2000-01-03T17:56:57.068	-0.94		-1.12		-0.89		1.71175		-0.0747168   	0.520741   	-0.927569   	1.06637   	
2000-01-03T17:56:57.401	-0.94		-1.12		-0.89		1.71175		-0.0747168   	0.520741   	-0.927569   	1.06637   	
2000-01-03T17:56:57.734	-0.94		-1.11		-0.89		1.70523		-0.0740955   	0.521662   	-0.926802   	1.06611   	
2000-01-03T17:56:58.068	-0.94		-1.11		-0.89		1.70523		-0.0740955   	0.521662   	-0.926802   	1.06611   	
2000-01-03T17:56:58.401	-0.94		-1.11		-0.89		1.70523		-0.0740955   	0.521662   	-0.926802   	1.06611   	
2000-01-03T17:56:58.734	-0.94		-1.11		-0.89		1.70523		-0.0740955   	0.521662   	-0.926802   	1.06611   	
2000-01-03T17:56:59.068	-0.93		-1.1		-0.89		1.69322		-0.0743281   	0.523839   	-0.928257   	1.06845   	
2000-01-03T17:56:59.401	-0.93		-1.1		-0.89		1.69322		-0.0743281   	0.523839   	-0.928257   	1.06845   	
2000-01-03T17:56:59.734	-0.93		-1.1		-0.89		1.69322		-0.0743281   	0.523839   	-0.928257   	1.06845   	
2000-01-03T17:57:00.068	-0.93		-1.1		-0.89		1.69322		-0.0743281   	0.523839   	-0.928257   	1.06845   	
2000-01-03T17:57:00.401	-0.93		-1.09		-0.89		1.68674		-0.0739813   	0.525714   	-0.927806   	1.06896   	
2000-01-03T17:57:00.734	-0.93		-1.09		-0.89		1.68674		-0.0739813   	0.525714   	-0.927806   	1.06896   	
2000-01-03T17:57:01.068	-0.93		-1.09		-0.89		1.68674		-0.0739813   	0.525714   	-0.927806   	1.06896   	
2000-01-03T17:57:01.401	-0.93		-1.09		-0.89		1.68674		-0.0739813   	0.525714   	-0.927806   	1.06896   	
