2000-01-03T17:56:17.401	-0.96		-1.4		-0.89		1.91669		-0.0774664   	0.50026   	-0.927455   	1.05661   	
2000-01-03T17:56:17.734	-0.96		-1.4		-0.89		1.91669		-0.0774664   	0.50026   	-0.927455   	1.05661   	
2000-01-03T17:56:18.068	-0.96		-1.4		-0.89		1.91669		-0.0774664   	0.50026   	-0.927455   	1.05661   	
2000-01-03T17:56:18.401	-0.96		-1.4		-0.89		1.91669		-0.0774664   	0.50026   	-0.927455   	1.05661   	
2000-01-03T17:56:18.734	-0.96		-1.39		-0.89		1.9094		-0.0779582   	0.501577   	-0.927901   	1.05767   	
2000-01-03T17:56:19.068	-0.96		-1.39		-0.89		1.9094		-0.0779582   	0.501577   	-0.927901   	1.05767   	
2000-01-03T17:56:19.401	-0.96		-1.39		-0.89		1.9094		-0.0779582   	0.501577   	-0.927901   	1.05767   	
2000-01-03T17:56:19.734	-0.96		-1.39		-0.89		1.9094		-0.0779582   	0.501577   	-0.927901   	1.05767   	
2000-01-03T17:56:20.068	-0.96		-1.38		-0.89		1.90213		-0.078258   	0.502949   	-0.928413   	1.05879   	
2000-01-03T17:56:20.401	-0.96		-1.38		-0.89		1.90213		-0.078258   	0.502949   	-0.928413   	1.05879   	
2000-01-03T17:56:20.734	-0.96		-1.38		-0.89		1.90213		-0.078258   	0.502949   	-0.928413   	1.05879   	
2000-01-03T17:56:21.068	-0.96		-1.38		-0.89		1.90213		-0.078258   	0.502949   	-0.928413   	1.05879   	
2000-01-03T17:56:21.401	-0.96		-1.37		-0.89		1.89489		-0.0784196   	0.50436   	-0.928974   	1.05996   	
2000-01-03T17:56:21.734	-0.96		-1.37		-0.89		1.89489		-0.0784196   	0.50436   	-0.928974   	1.05996   	
2000-01-03T17:56:22.068	-0.96		-1.37		-0.89		1.89489		-0.0784196   	0.50436   	-0.928974   	1.05996   	
2000-01-03T17:56:22.401	-0.96		-1.37		-0.89		1.89489		-0.0784196   	0.50436   	-0.928974   	1.05996   	
2000-01-03T17:56:22.734	-0.96		-1.36		-0.89		1.88767		-0.0784567   	0.5056   	-0.929476   	1.061   	
2000-01-03T17:56:23.068	-0.96		-1.36		-0.89		1.88767		-0.0784567   	0.5056   	-0.929476   	1.061   	
2000-01-03T17:56:23.401	-0.96		-1.36		-0.89		1.88767		-0.0784567   	0.5056   	-0.929476   	1.061   	
2000-01-03T17:56:23.734	-0.96		-1.36		-0.89		1.88767		-0.0784567   	0.5056   	-0.929476   	1.061   	
2000-01-03T17:56:24.068	-0.96		-1.36		-0.89		1.88767		-0.0784567   	0.5056   	-0.929476   	1.061   	
2000-01-03T17:56:24.401	-0.96		-1.35		-0.89		1.88048		-0.0780941   	0.506291   	-0.929792   	1.06158   	
2000-01-03T17:56:24.734	-0.96		-1.35		-0.89		1.88048		-0.0780941   	0.506291   	-0.929792   	1.06158   	
2000-01-03T17:56:25.068	-0.96		-1.35		-0.89		1.88048		-0.0780941   	0.506291   	-0.929792   	1.06158   	
2000-01-03T17:56:25.401	-0.96		-1.35		-0.89		1.88048		-0.0780941   	0.506291   	-0.929792   	1.06158   	
2000-01-03T17:56:25.734	-0.96		-1.34		-0.89		1.87331		-0.0777315   	0.506982   	-0.930107   	1.06215   	
2000-01-03T17:56:26.068	-0.95		-1.34		-0.89		1.86821		-0.0779588   	0.506733   	-0.930672   	1.06255   	
2000-01-03T17:56:26.401	-0.95		-1.34		-0.89		1.86821		-0.0779588   	0.506733   	-0.930672   	1.06255   	
2000-01-03T17:56:26.734	-0.95		-1.34		-0.89		1.86821		-0.0779588   	0.506733   	-0.930672   	1.06255   	
2000-01-03T17:56:27.068	-0.95		-1.33		-0.89		1.86105		-0.0772579   	0.50755   	-0.930606   	1.06283   	
2000-01-03T17:56:27.401	-0.95		-1.33		-0.89		1.86105		-0.0772579   	0.50755   	-0.930606   	1.06283   	
2000-01-03T17:56:27.734	-0.95		-1.33		-0.89		1.86105		-0.0772579   	0.50755   	-0.930606   	1.06283   	
2000-01-03T17:56:28.068	-0.95		-1.33		-0.89		1.86105		-0.0772579   	0.50755   	-0.930606   	1.06283   	
